id,type,src,dst,app,latency,message,ctime,size,buffer
140,LINK,8,7,SimpleCase,1.000005,M.B,209.69299602150573,500,31
180,LINK,0,2,SimpleCase,1.0000083333333334,M.A,210,1000,32
140,LINK,7,2,SimpleCase,2.0000833333333334,M.B,210.69300102150572,500,30
181,LINK,0,2,SimpleCase,1.0000083333333334,M.A,211,1000,31
137,LINK,7,2,SimpleCase,2.0000833333333334,M.B,211.01549912280734,500,30
149,LINK,7,12,SimpleCase,4.000055555555556,M.A,211.01656666666705,1000,30
135,LINK,2,1,SimpleCase,1.0000045454545454,M.B,211.07478218390764,500,30
182,LINK,0,2,SimpleCase,1.0000083333333334,M.A,212,1000,30
181,LINK,2,6,SimpleCase,1.0000102040816325,M.A,212.00001666666668,1000,30
142,LINK,16,12,SimpleCase,1.0000051020408163,M.B,212.04281139722144,500,31
141,LINK,11,7,SimpleCase,1.0000052631578948,M.B,212.18523538507318,500,32
183,LINK,0,2,SimpleCase,1.0000083333333334,M.A,213,1000,32
182,LINK,2,7,SimpleCase,2.000166666666667,M.A,213.00002500000002,1000,32
150,LINK,7,12,SimpleCase,4.000055555555556,M.A,213.01673333333372,1000,30
142,LINK,12,7,SimpleCase,4.0000277777777775,M.B,213.04281649926224,500,30
136,LINK,2,1,SimpleCase,1.0000045454545454,M.B,213.07486551724097,500,30
141,LINK,7,2,SimpleCase,2.0000833333333334,M.B,213.1852406482311,500,30
184,LINK,0,2,SimpleCase,1.0000083333333334,M.A,214,1000,30
183,LINK,2,7,SimpleCase,2.000166666666667,M.A,214.00003333333336,1000,30
185,LINK,0,2,SimpleCase,1.0000083333333334,M.A,215,1000,30
184,LINK,2,7,SimpleCase,2.000166666666667,M.A,215.0000416666667,1000,30
151,LINK,7,11,SimpleCase,1.0000105263157895,M.A,215.0169000000004,1000,30
140,LINK,2,1,SimpleCase,1.0000045454545454,M.B,215.0749488505743,500,30
146,LINK,10,7,SimpleCase,1.0000045454545454,M.B,215.85214133134662,500,31
185,LINK,2,7,SimpleCase,2.000166666666667,M.A,216.00005000000004,1000,31
146,LINK,7,2,SimpleCase,2.0000833333333334,M.B,216.85214587680116,500,29
152,LINK,7,12,SimpleCase,4.000055555555556,M.A,217.01706666666706,1000,28
142,LINK,7,2,SimpleCase,2.0000833333333334,M.B,217.04284427704002,500,28
148,LINK,12,7,SimpleCase,4.0000277777777775,M.B,217.07050960960999,500,29
137,LINK,2,1,SimpleCase,1.0000045454545454,M.B,217.0750321839076,500,29
186,LINK,0,2,SimpleCase,1.0000083333333334,M.A,218,1000,30
147,LINK,9,7,SimpleCase,1.0000055555555556,M.B,218.01624444444482,500,31
187,LINK,0,2,SimpleCase,1.0000083333333334,M.A,219,1000,31
186,LINK,2,7,SimpleCase,2.000166666666667,M.A,219.00000833333334,1000,31
147,LINK,7,2,SimpleCase,2.0000833333333334,M.B,219.01625000000038,500,31
153,LINK,7,12,SimpleCase,4.000055555555556,M.A,219.01723333333373,1000,31
141,LINK,2,1,SimpleCase,1.0000045454545454,M.B,219.07511551724093,500,31
158,LINK,3,2,SimpleCase,1.0000052631578948,M.B,219.9032446661007,500,32
188,LINK,0,2,SimpleCase,1.0000083333333334,M.A,220,1000,33
187,LINK,2,7,SimpleCase,2.000166666666667,M.A,220.00001666666668,1000,33
158,LINK,2,1,SimpleCase,1.0000045454545454,M.B,220.9032499292586,500,32
188,LINK,2,3,SimpleCase,1.0000105263157895,M.A,221.00002500000002,1000,32
150,LINK,12,13,SimpleCase,1.00001,M.A,221.01656666666702,1000,32
154,LINK,7,12,SimpleCase,4.000055555555556,M.A,221.0174000000004,1000,32
148,LINK,7,2,SimpleCase,2.0000833333333334,M.B,221.07053738738776,500,32
146,LINK,2,1,SimpleCase,1.0000045454545454,M.B,221.07519885057425,500,32
149,LINK,12,7,SimpleCase,4.0000277777777775,M.B,221.12456366366405,500,33
159,LINK,4,2,SimpleCase,1.000005,M.B,221.39347762295085,500,34
189,LINK,0,2,SimpleCase,1.0000083333333334,M.A,222,1000,34
159,LINK,2,1,SimpleCase,1.0000045454545454,M.B,222.39348262295084,500,32
190,LINK,0,2,SimpleCase,1.0000083333333334,M.A,223,1000,32
189,LINK,2,4,SimpleCase,1.00001,M.A,223.00000833333334,1000,32
155,LINK,7,12,SimpleCase,4.000055555555556,M.A,223.01756666666708,1000,32
142,LINK,2,1,SimpleCase,1.0000045454545454,M.B,223.07528218390758,500,32
191,LINK,0,2,SimpleCase,1.0000083333333334,M.A,224,1000,32
190,LINK,2,7,SimpleCase,2.000166666666667,M.A,224.00001666666668,1000,32
192,LINK,0,2,SimpleCase,1.0000083333333334,M.A,225,1000,31
191,LINK,2,7,SimpleCase,2.000166666666667,M.A,225.00002500000002,1000,31
147,LINK,2,1,SimpleCase,1.0000045454545454,M.B,225.0753655172409,500,29
149,LINK,7,2,SimpleCase,2.0000833333333334,M.B,225.12459144144182,500,29
150,LINK,13,12,SimpleCase,1.000005,M.B,225.96394508771965,500,30
193,LINK,0,2,SimpleCase,1.0000083333333334,M.A,226,1000,31
192,LINK,2,7,SimpleCase,2.000166666666667,M.A,226.00003333333336,1000,31
151,LINK,11,7,SimpleCase,1.0000052631578948,M.B,226.1864020517399,500,31
150,LINK,12,7,SimpleCase,4.0000277777777775,M.B,226.96395008771964,500,31
194,LINK,0,2,SimpleCase,1.0000083333333334,M.A,227,1000,32
193,LINK,2,7,SimpleCase,2.000166666666667,M.A,227.0000416666667,1000,32
157,LINK,7,12,SimpleCase,4.000055555555556,M.A,227.01790000000042,1000,32
148,LINK,2,1,SimpleCase,1.0000045454545454,M.B,227.07544885057422,500,32
151,LINK,7,2,SimpleCase,2.0000833333333334,M.B,227.1864073148978,500,32
161,LINK,5,2,SimpleCase,1.0000047619047618,M.B,227.72883974979817,500,33
195,LINK,0,2,SimpleCase,1.0000083333333334,M.A,228,1000,34
163,LINK,6,2,SimpleCase,1.0000051020408163,M.B,228.0000268707483,500,35
194,LINK,2,7,SimpleCase,2.000166666666667,M.A,228.00005000000004,1000,35
161,LINK,2,1,SimpleCase,1.0000045454545454,M.B,228.72884451170293,500,34
196,LINK,0,2,SimpleCase,1.0000083333333334,M.A,229,1000,35
163,LINK,2,1,SimpleCase,1.0000045454545454,M.B,229.0000319727891,500,35
195,LINK,2,5,SimpleCase,1.000009523809524,M.A,229.00005833333339,1000,35
153,LINK,12,15,SimpleCase,1.000009523809524,M.A,229.0166777777781,1000,35
160,LINK,7,8,SimpleCase,1.00001,M.A,229.0180666666671,1000,35
152,LINK,12,7,SimpleCase,4.0000277777777775,M.B,229.07067627627663,500,36
149,LINK,2,1,SimpleCase,1.0000045454545454,M.B,229.07553218390754,500,36
162,LINK,2,1,SimpleCase,1.0000045454545454,M.B,229.586215229885,500,37
197,LINK,0,2,SimpleCase,1.0000083333333334,M.A,230,1000,37
196,LINK,2,6,SimpleCase,1.0000102040816325,M.A,230.00006666666673,1000,37
150,LINK,7,2,SimpleCase,2.0000833333333334,M.B,230.9639778654974,500,33
198,LINK,0,2,SimpleCase,1.0000083333333334,M.A,231,1000,34
151,LINK,2,1,SimpleCase,1.0000045454545454,M.B,231.07561551724086,500,31
199,LINK,0,2,SimpleCase,1.0000083333333334,M.A,232,1000,31
198,LINK,2,7,SimpleCase,2.000166666666667,M.A,232.0000833333334,1000,31
200,LINK,0,2,SimpleCase,1.0000083333333334,M.A,233,1000,31
199,LINK,2,7,SimpleCase,2.000166666666667,M.A,233.00009166666675,1000,31
154,LINK,12,14,SimpleCase,1.0000105263157895,M.A,233.01673333333366,1000,31
165,LINK,7,8,SimpleCase,1.00001,M.A,233.01840000000044,1000,31
150,LINK,2,1,SimpleCase,1.0000045454545454,M.B,233.07569885057418,500,31
153,LINK,15,12,SimpleCase,1.0000047619047618,M.B,233.88765504352313,500,31
201,LINK,0,2,SimpleCase,1.0000083333333334,M.A,234,1000,32
200,LINK,2,7,SimpleCase,2.000166666666667,M.A,234.0001000000001,1000,32
153,LINK,12,7,SimpleCase,4.0000277777777775,M.B,234.8876598054279,500,29
152,LINK,7,2,SimpleCase,2.0000833333333334,M.B,234.9640056432752,500,29
202,LINK,0,2,SimpleCase,1.0000083333333334,M.A,235,1000,30
201,LINK,2,7,SimpleCase,2.000166666666667,M.A,235.00010833333343,1000,30
166,LINK,7,10,SimpleCase,1.0000090909090908,M.A,235.0185666666671,1000,30
156,LINK,7,2,SimpleCase,2.0000833333333334,M.B,235.36256091954064,500,31
203,LINK,0,2,SimpleCase,1.0000083333333334,M.A,236,1000,32
202,LINK,2,7,SimpleCase,2.000166666666667,M.A,236.00011666666677,1000,32
152,LINK,2,1,SimpleCase,1.0000045454545454,M.B,236.9640889766085,500,31
204,LINK,0,2,SimpleCase,1.0000083333333334,M.A,237,1000,32
203,LINK,2,7,SimpleCase,2.000166666666667,M.A,237.0001250000001,1000,32
155,LINK,12,13,SimpleCase,1.00001,M.A,237.0167888888892,1000,32
167,LINK,7,11,SimpleCase,1.0000105263157895,M.A,237.01873333333378,1000,32
205,LINK,0,2,SimpleCase,1.0000083333333334,M.A,238,1000,32
204,LINK,2,7,SimpleCase,2.000166666666667,M.A,238.00013333333345,1000,32
154,LINK,14,12,SimpleCase,1.0000052631578948,M.B,238.01674385964944,500,33
153,LINK,7,2,SimpleCase,2.0000833333333334,M.B,238.96403342105296,500,31
156,LINK,2,1,SimpleCase,1.0000045454545454,M.B,238.96417230994183,500,31
206,LINK,0,2,SimpleCase,1.0000083333333334,M.A,239,1000,32
205,LINK,2,7,SimpleCase,2.000166666666667,M.A,239.0001416666668,1000,32
154,LINK,12,7,SimpleCase,4.0000277777777775,M.B,239.01674912280734,500,32
168,LINK,7,9,SimpleCase,1.0000111111111112,M.A,239.01890000000046,1000,32
172,LINK,3,2,SimpleCase,1.0000052631578948,M.B,239.2580833757781,500,33
160,LINK,8,7,SimpleCase,1.000005,M.B,239.69549602150582,500,34
207,LINK,0,2,SimpleCase,1.0000083333333334,M.A,240,1000,34
206,LINK,2,7,SimpleCase,2.000166666666667,M.A,240.00015000000013,1000,34
172,LINK,2,1,SimpleCase,1.0000045454545454,M.B,240.25808863893602,500,33
160,LINK,7,2,SimpleCase,2.0000833333333334,M.B,240.6955010215058,500,33
153,LINK,2,1,SimpleCase,1.0000045454545454,M.B,240.96425564327515,500,33
208,LINK,0,2,SimpleCase,1.0000083333333334,M.A,241,1000,34
207,LINK,2,3,SimpleCase,1.0000105263157895,M.A,241.00015833333347,1000,34
157,LINK,12,16,SimpleCase,1.0000102040816325,M.A,241.01684444444476,1000,34
169,LINK,7,12,SimpleCase,4.000055555555556,M.A,241.01906666666713,1000,34
173,LINK,4,2,SimpleCase,1.000005,M.B,241.06560877049185,500,35
155,LINK,13,12,SimpleCase,1.000005,M.B,241.96416730994184,500,35
209,LINK,0,2,SimpleCase,1.0000083333333334,M.A,242,1000,36
208,LINK,2,7,SimpleCase,2.000166666666667,M.A,242.00016666666681,1000,36
173,LINK,2,1,SimpleCase,1.0000045454545454,M.B,242.06561377049184,500,34
155,LINK,12,7,SimpleCase,4.0000277777777775,M.B,242.96417230994183,500,33
160,LINK,2,1,SimpleCase,1.0000045454545454,M.B,242.96433897660847,500,33
210,LINK,0,2,SimpleCase,1.0000083333333334,M.A,243,1000,34
209,LINK,2,4,SimpleCase,1.00001,M.A,243.00017500000016,1000,34
154,LINK,7,2,SimpleCase,2.0000833333333334,M.B,243.0167769005851,500,34
170,LINK,7,12,SimpleCase,4.000055555555556,M.A,243.0192333333338,1000,34
211,LINK,0,2,SimpleCase,1.0000083333333334,M.A,244,1000,34
210,LINK,2,7,SimpleCase,2.000166666666667,M.A,244.0001833333335,1000,34
212,LINK,0,2,SimpleCase,1.0000083333333334,M.A,245,1000,33
211,LINK,2,7,SimpleCase,2.000166666666667,M.A,245.00019166666684,1000,33
154,LINK,2,1,SimpleCase,1.0000045454545454,M.B,245.01686023391844,500,33
171,LINK,7,12,SimpleCase,4.000055555555556,M.A,245.01940000000047,1000,32
164,LINK,7,2,SimpleCase,2.0000833333333334,M.B,245.70738850574753,500,33
166,LINK,10,7,SimpleCase,1.0000045454545454,M.B,245.8546413313467,500,34
213,LINK,0,2,SimpleCase,1.0000083333333334,M.A,246,1000,35
212,LINK,2,7,SimpleCase,2.000166666666667,M.A,246.00020000000018,1000,35
157,LINK,16,12,SimpleCase,1.0000051020408163,M.B,246.0437002861103,500,35
166,LINK,7,2,SimpleCase,2.0000833333333334,M.B,246.85464587680124,500,35
214,LINK,0,2,SimpleCase,1.0000083333333334,M.A,247,1000,36
213,LINK,2,7,SimpleCase,2.000166666666667,M.A,247.00020833333352,1000,36
155,LINK,7,2,SimpleCase,2.0000833333333334,M.B,247.0168046783629,500,36
174,LINK,7,10,SimpleCase,1.0000090909090908,M.A,247.01956666666715,1000,36
157,LINK,12,7,SimpleCase,4.0000277777777775,M.B,247.0437053881511,500,36
164,LINK,2,1,SimpleCase,1.0000045454545454,M.B,247.70747183908085,500,36
215,LINK,0,2,SimpleCase,1.0000083333333334,M.A,248,1000,37
181,LINK,6,2,SimpleCase,1.0000051020408163,M.B,248.0000268707483,500,38
214,LINK,2,7,SimpleCase,2.000166666666667,M.A,248.00021666666686,1000,38
179,LINK,5,2,SimpleCase,1.0000047619047618,M.B,248.06782280064562,500,38
167,LINK,11,7,SimpleCase,1.0000052631578948,M.B,248.18823538507328,500,39
216,LINK,0,2,SimpleCase,1.0000083333333334,M.A,249,1000,39
181,LINK,2,1,SimpleCase,1.0000045454545454,M.B,249.0000319727891,500,39
215,LINK,2,7,SimpleCase,2.000166666666667,M.A,249.0002250000002,1000,39
175,LINK,7,12,SimpleCase,4.000055555555556,M.A,249.01973333333382,1000,38
179,LINK,2,1,SimpleCase,1.0000045454545454,M.B,249.06782756255038,500,38
169,LINK,12,7,SimpleCase,4.0000277777777775,M.B,249.07317627627674,500,39
167,LINK,7,2,SimpleCase,2.0000833333333334,M.B,249.1882406482312,500,39
165,LINK,8,7,SimpleCase,1.000005,M.B,249.37291537634454,500,40
166,LINK,2,1,SimpleCase,1.0000045454545454,M.B,249.70755517241417,500,40
217,LINK,0,2,SimpleCase,1.0000083333333334,M.A,250,1000,41
216,LINK,2,6,SimpleCase,1.0000102040816325,M.A,250.00023333333354,1000,40
168,LINK,9,7,SimpleCase,1.0000055555555556,M.B,250.01891111111158,500,41
180,LINK,2,1,SimpleCase,1.0000045454545454,M.B,250.27587040229878,500,42
165,LINK,7,2,SimpleCase,2.0000833333333334,M.B,250.37292037634452,500,42
218,LINK,0,2,SimpleCase,1.0000083333333334,M.A,251,1000,43
217,LINK,2,5,SimpleCase,1.000009523809524,M.A,251.00024166666688,1000,42
168,LINK,7,2,SimpleCase,2.0000833333333334,M.B,251.01891666666714,500,41
176,LINK,7,9,SimpleCase,1.0000111111111112,M.A,251.0199000000005,1000,41
157,LINK,7,2,SimpleCase,2.0000833333333334,M.B,251.04373316592887,500,41
155,LINK,2,1,SimpleCase,1.0000045454545454,M.B,251.7076385057475,500,41
219,LINK,0,2,SimpleCase,1.0000083333333334,M.A,252,1000,42
220,LINK,0,2,SimpleCase,1.0000083333333334,M.A,253,1000,39
219,LINK,2,7,SimpleCase,2.000166666666667,M.A,253.00025833333356,1000,38
171,LINK,12,15,SimpleCase,1.000009523809524,M.A,253.01923333333377,1000,38
170,LINK,12,7,SimpleCase,4.0000277777777775,M.B,253.1272303303308,500,38
167,LINK,2,1,SimpleCase,1.0000045454545454,M.B,253.70772183908082,500,38
221,LINK,0,2,SimpleCase,1.0000083333333334,M.A,254,1000,39
220,LINK,2,7,SimpleCase,2.000166666666667,M.A,254.0002666666669,1000,38
222,LINK,0,2,SimpleCase,1.0000083333333334,M.A,255,1000,38
221,LINK,2,7,SimpleCase,2.000166666666667,M.A,255.00027500000024,1000,37
178,LINK,7,12,SimpleCase,4.000055555555556,M.A,255.02023333333383,1000,37
169,LINK,7,2,SimpleCase,2.0000833333333334,M.B,255.04376094370664,500,37
165,LINK,2,1,SimpleCase,1.0000045454545454,M.B,255.70780517241414,500,37
223,LINK,0,2,SimpleCase,1.0000083333333334,M.A,256,1000,38
222,LINK,2,7,SimpleCase,2.000166666666667,M.A,256.0002833333336,1000,38
223,LINK,2,7,SimpleCase,2.000166666666667,M.A,257.0002916666669,1000,37
182,LINK,7,8,SimpleCase,1.00001,M.A,257.0204000000005,1000,36
168,LINK,2,1,SimpleCase,1.0000045454545454,M.B,257.70788850574746,500,36
174,LINK,10,7,SimpleCase,1.0000045454545454,M.B,257.8556413313467,500,37
171,LINK,15,12,SimpleCase,1.0000047619047618,M.B,257.8902105990788,500,38
224,LINK,0,2,SimpleCase,1.0000083333333334,M.A,258,1000,39
188,LINK,3,2,SimpleCase,1.0000052631578948,M.B,258.6129220854555,500,39
174,LINK,7,2,SimpleCase,2.0000833333333334,M.B,258.85564587680125,500,38
171,LINK,12,7,SimpleCase,4.0000277777777775,M.B,258.8902153609835,500,38
225,LINK,0,2,SimpleCase,1.0000083333333334,M.A,259,1000,39
224,LINK,2,7,SimpleCase,2.000166666666667,M.A,259.0000083333333,1000,39
183,LINK,7,11,SimpleCase,1.0000105263157895,M.A,259.02056666666715,1000,39
170,LINK,7,2,SimpleCase,2.0000833333333334,M.B,259.0437887214844,500,39
188,LINK,2,1,SimpleCase,1.0000045454545454,M.B,259.6129273486134,500,39
157,LINK,2,1,SimpleCase,1.0000045454545454,M.B,259.7079718390808,500,39
226,LINK,0,2,SimpleCase,1.0000083333333334,M.A,260,1000,40
225,LINK,2,3,SimpleCase,1.0000105263157895,M.A,260.0000166666666,1000,40
189,LINK,4,2,SimpleCase,1.000005,M.B,260.73773991803284,500,39
227,LINK,0,2,SimpleCase,1.0000083333333334,M.A,261,1000,40
226,LINK,2,7,SimpleCase,2.000166666666667,M.A,261.00002499999994,1000,40
178,LINK,12,14,SimpleCase,1.0000105263157895,M.A,261.01934444444487,1000,39
184,LINK,7,12,SimpleCase,4.000055555555556,M.A,261.0207333333338,1000,39
175,LINK,12,7,SimpleCase,4.0000277777777775,M.B,261.0733429429434,500,40
169,LINK,2,1,SimpleCase,1.0000045454545454,M.B,261.70805517241416,500,39
189,LINK,2,1,SimpleCase,1.0000045454545454,M.B,261.73774491803283,500,39
228,LINK,0,2,SimpleCase,1.0000083333333334,M.A,262,1000,40
227,LINK,2,4,SimpleCase,1.00001,M.A,262.00003333333325,1000,40
176,LINK,9,7,SimpleCase,1.0000055555555556,M.B,262.0199111111116,500,40
229,LINK,0,2,SimpleCase,1.0000083333333334,M.A,263,1000,40
228,LINK,2,7,SimpleCase,2.000166666666667,M.A,263.00004166666656,1000,40
176,LINK,7,2,SimpleCase,2.0000833333333334,M.B,263.01991666666714,500,39
185,LINK,7,12,SimpleCase,4.000055555555556,M.A,263.02090000000044,1000,39
171,LINK,7,2,SimpleCase,2.0000833333333334,M.B,263.0438164992622,500,39
177,LINK,7,2,SimpleCase,2.0000833333333334,M.B,263.3648942528741,500,40
174,LINK,2,1,SimpleCase,1.0000045454545454,M.B,263.7081385057475,500,39
230,LINK,0,2,SimpleCase,1.0000083333333334,M.A,264,1000,40
229,LINK,2,7,SimpleCase,2.000166666666667,M.A,264.0000499999999,1000,40
230,LINK,2,7,SimpleCase,2.000166666666667,M.A,265.0000583333332,1000,39
184,LINK,12,16,SimpleCase,1.0000102040816325,M.A,265.02078888888934,1000,39
186,LINK,7,10,SimpleCase,1.0000090909090908,M.A,265.0210666666671,1000,39
170,LINK,2,1,SimpleCase,1.0000045454545454,M.B,265.70822183908086,500,39
231,LINK,0,2,SimpleCase,1.0000083333333334,M.A,266,1000,40
178,LINK,14,12,SimpleCase,1.0000052631578948,M.B,266.0193549707607,500,41
232,LINK,0,2,SimpleCase,1.0000083333333334,M.A,267,1000,39
231,LINK,2,7,SimpleCase,2.000166666666667,M.A,267.0000083333333,1000,39
178,LINK,12,7,SimpleCase,4.0000277777777775,M.B,267.0193602339186,500,39
187,LINK,7,9,SimpleCase,1.0000111111111112,M.A,267.0212333333337,1000,39
175,LINK,7,2,SimpleCase,2.0000833333333334,M.B,267.04384427704,500,39
182,LINK,8,7,SimpleCase,1.000005,M.B,267.6978293548392,500,40
176,LINK,2,1,SimpleCase,1.0000045454545454,M.B,267.7083051724142,500,40
233,LINK,0,2,SimpleCase,1.0000083333333334,M.A,268,1000,41
232,LINK,2,7,SimpleCase,2.000166666666667,M.A,268.0000166666666,1000,41
196,LINK,6,2,SimpleCase,1.0000051020408163,M.B,268.0000268707483,500,42
195,LINK,5,2,SimpleCase,1.0000047619047618,M.B,268.40680585149306,500,42
182,LINK,7,2,SimpleCase,2.0000833333333334,M.B,268.6978343548392,500,42
234,LINK,0,2,SimpleCase,1.0000083333333334,M.A,269,1000,42
233,LINK,2,7,SimpleCase,2.000166666666667,M.A,269.00002499999994,1000,42
196,LINK,2,1,SimpleCase,1.0000045454545454,M.B,269.0000319727891,500,42
185,LINK,12,16,SimpleCase,1.0000102040816325,M.A,269.0208444444449,1000,42
190,LINK,7,12,SimpleCase,4.000055555555556,M.A,269.02140000000037,1000,42
195,LINK,2,1,SimpleCase,1.0000045454545454,M.B,269.4068106133978,500,42
171,LINK,2,1,SimpleCase,1.0000045454545454,M.B,269.70838850574756,500,42
235,LINK,0,2,SimpleCase,1.0000083333333334,M.A,270,1000,43
234,LINK,2,6,SimpleCase,1.0000102040816325,M.A,270.00003333333325,1000,43
184,LINK,16,12,SimpleCase,1.0000051020408163,M.B,270.04764473055485,500,42
183,LINK,11,7,SimpleCase,1.0000052631578948,M.B,270.1900687184067,500,43
197,LINK,2,1,SimpleCase,1.0000045454545454,M.B,270.96552557471256,500,44
236,LINK,0,2,SimpleCase,1.0000083333333334,M.A,271,1000,45
235,LINK,2,5,SimpleCase,1.000009523809524,M.A,271.00004166666656,1000,44
191,LINK,7,12,SimpleCase,4.000055555555556,M.A,271.021566666667,1000,43
178,LINK,7,2,SimpleCase,2.0000833333333334,M.B,271.0438720548178,500,43
184,LINK,12,7,SimpleCase,4.0000277777777775,M.B,271.04764983259565,500,43
183,LINK,7,2,SimpleCase,2.0000833333333334,M.B,271.1900739815646,500,43
177,LINK,2,1,SimpleCase,1.0000045454545454,M.B,271.7084718390809,500,43
237,LINK,0,2,SimpleCase,1.0000083333333334,M.A,272,1000,44
238,LINK,0,2,SimpleCase,1.0000083333333334,M.A,273,1000,42
237,LINK,2,7,SimpleCase,2.000166666666667,M.A,273.0000583333332,1000,41
192,LINK,7,12,SimpleCase,4.000055555555556,M.A,273.02173333333366,1000,40
175,LINK,2,1,SimpleCase,1.0000045454545454,M.B,273.70855517241426,500,40
239,LINK,0,2,SimpleCase,1.0000083333333334,M.A,274,1000,41
238,LINK,2,7,SimpleCase,2.000166666666667,M.A,274.0000666666665,1000,40
185,LINK,16,12,SimpleCase,1.0000051020408163,M.B,274.07449036813875,500,41
240,LINK,0,2,SimpleCase,1.0000083333333334,M.A,275,1000,42
239,LINK,2,7,SimpleCase,2.000166666666667,M.A,275.0000749999998,1000,41
193,LINK,7,12,SimpleCase,4.000055555555556,M.A,275.0219000000003,1000,41
184,LINK,7,2,SimpleCase,2.0000833333333334,M.B,275.04767761037346,500,41
185,LINK,12,7,SimpleCase,4.0000277777777775,M.B,275.07449547017956,500,41
182,LINK,2,1,SimpleCase,1.0000045454545454,M.B,275.7086385057476,500,41
186,LINK,10,7,SimpleCase,1.0000045454545454,M.B,275.85714133134667,500,42
241,LINK,0,2,SimpleCase,1.0000083333333334,M.A,276,1000,43
240,LINK,2,7,SimpleCase,2.000166666666667,M.A,276.0000833333331,1000,43
186,LINK,7,2,SimpleCase,2.0000833333333334,M.B,276.8571458768012,500,42
242,LINK,0,2,SimpleCase,1.0000083333333334,M.A,277,1000,43
241,LINK,2,7,SimpleCase,2.000166666666667,M.A,277.00009166666644,1000,43
194,LINK,7,11,SimpleCase,1.0000105263157895,M.A,277.02206666666694,1000,42
190,LINK,12,7,SimpleCase,4.0000277777777775,M.B,277.07550960961,500,43
178,LINK,2,1,SimpleCase,1.0000045454545454,M.B,277.70872183908097,500,43
207,LINK,3,2,SimpleCase,1.0000052631578948,M.B,277.96776079513296,500,44
243,LINK,0,2,SimpleCase,1.0000083333333334,M.A,278,1000,45
242,LINK,2,7,SimpleCase,2.000166666666667,M.A,278.00009999999975,1000,45
187,LINK,9,7,SimpleCase,1.0000055555555556,M.B,278.02124444444485,500,46
207,LINK,2,1,SimpleCase,1.0000045454545454,M.B,278.96776605829086,500,44
244,LINK,0,2,SimpleCase,1.0000083333333334,M.A,279,1000,45
243,LINK,2,3,SimpleCase,1.0000105263157895,M.A,279.00010833333306,1000,45
187,LINK,7,2,SimpleCase,2.0000833333333334,M.B,279.0212500000004,500,45
198,LINK,7,12,SimpleCase,4.000055555555556,M.A,279.0222333333336,1000,45
185,LINK,7,2,SimpleCase,2.0000833333333334,M.B,279.07452324795736,500,45
183,LINK,2,1,SimpleCase,1.0000045454545454,M.B,279.7088051724143,500,45
245,LINK,0,2,SimpleCase,1.0000083333333334,M.A,280,1000,45
244,LINK,2,7,SimpleCase,2.000166666666667,M.A,280.0001166666664,1000,45
209,LINK,4,2,SimpleCase,1.000005,M.B,280.40987106557384,500,45
246,LINK,0,2,SimpleCase,1.0000083333333334,M.A,281,1000,45
245,LINK,2,7,SimpleCase,2.000166666666667,M.A,281.0001249999997,1000,45
192,LINK,12,15,SimpleCase,1.000009523809524,M.A,281.021566666667,1000,45
199,LINK,7,12,SimpleCase,4.000055555555556,M.A,281.02240000000023,1000,45
191,LINK,12,7,SimpleCase,4.0000277777777775,M.B,281.12956366366404,500,46
209,LINK,2,1,SimpleCase,1.0000045454545454,M.B,281.4098760655738,500,46
184,LINK,2,1,SimpleCase,1.0000045454545454,M.B,281.70888850574767,500,46
247,LINK,0,2,SimpleCase,1.0000083333333334,M.A,282,1000,47
246,LINK,2,4,SimpleCase,1.00001,M.A,282.000133333333,1000,47
248,LINK,0,2,SimpleCase,1.0000083333333334,M.A,283,1000,46
247,LINK,2,7,SimpleCase,2.000166666666667,M.A,283.0001416666663,1000,46
200,LINK,7,12,SimpleCase,4.000055555555556,M.A,283.0225666666669,1000,45
190,LINK,7,2,SimpleCase,2.0000833333333334,M.B,283.07455102573516,500,45
186,LINK,2,1,SimpleCase,1.0000045454545454,M.B,283.708971839081,500,44
248,LINK,2,7,SimpleCase,2.000166666666667,M.A,284.0001499999996,1000,44
249,LINK,0,2,SimpleCase,1.0000083333333334,M.A,285,1000,44
193,LINK,12,13,SimpleCase,1.00001,M.A,285.02162222222256,1000,44
201,LINK,7,12,SimpleCase,4.000055555555556,M.A,285.0227333333335,1000,44
187,LINK,2,1,SimpleCase,1.0000045454545454,M.B,285.70905517241437,500,44
192,LINK,15,12,SimpleCase,1.0000047619047618,M.B,285.892543932412,500,45
250,LINK,0,2,SimpleCase,1.0000083333333334,M.A,286,1000,46
249,LINK,2,7,SimpleCase,2.000166666666667,M.A,286.0000083333333,1000,46
192,LINK,12,7,SimpleCase,4.0000277777777775,M.B,286.89254869431676,500,44
251,LINK,0,2,SimpleCase,1.0000083333333334,M.A,287,1000,45
250,LINK,2,7,SimpleCase,2.000166666666667,M.A,287.0000166666666,1000,45
202,LINK,7,12,SimpleCase,4.000055555555556,M.A,287.02290000000016,1000,45
191,LINK,7,2,SimpleCase,2.0000833333333334,M.B,287.07457880351296,500,45
185,LINK,2,1,SimpleCase,1.0000045454545454,M.B,287.7091385057477,500,45
252,LINK,0,2,SimpleCase,1.0000083333333334,M.A,288,1000,46
251,LINK,2,7,SimpleCase,2.000166666666667,M.A,288.00002499999994,1000,46
216,LINK,6,2,SimpleCase,1.0000051020408163,M.B,288.0000268707483,500,47
